"指标名称","肿瘤类型","年","国家的名字","区域","性别","区域","数字","置信下限","置信上限","评论",
"非传染性疾病所致总死亡人数占比","","2019","秘鲁","美洲区域","男性","","69.0360488","无数据","无数据","",
"非传染性疾病所致总死亡人数占比","","2019","秘鲁","美洲区域","女性","","76.5036634","无数据","无数据","",
"非传染性疾病所致总死亡人数占比","","2019","密克罗尼西亚（联邦）","西太平洋区域","总计","","79.4845909","无数据","无数据","",
"非传染性疾病所致总死亡人数占比","","2019","密克罗尼西亚（联邦）","西太平洋区域","男性","","77.6211735","无数据","无数据","",
"非传染性疾病所致总死亡人数占比","","2019","密克罗尼西亚（联邦）","西太平洋区域","女性","","81.9076176","无数据","无数据","",
"非传染性疾病所致总死亡人数占比","","2019","缅甸","东南亚区域","总计","","71.1445252","无数据","无数据","",
"非传染性疾病所致总死亡人数占比","","2019","缅甸","东南亚区域","男性","","68.1539457","无数据","无数据","",
"非传染性疾病所致总死亡人数占比","","2019","缅甸","东南亚区域","女性","","74.7168617","无数据","无数据","",
"非传染性疾病所致总死亡人数占比","","2019","摩尔多瓦共和国","欧洲区域","总计","","89.484238","无数据","无数据","",
"非传染性疾病所致总死亡人数占比","","2019","摩尔多瓦共和国","欧洲区域","男性","","84.8917929","无数据","无数据","",
"非传染性疾病所致总死亡人数占比","","2019","摩尔多瓦共和国","欧洲区域","女性","","94.523505","无数据","无数据","",
"非传染性疾病所致总死亡人数占比","","2019","摩洛哥","东地中海区域","总计","","84.1902895","无数据","无数据","",
"非传染性疾病所致总死亡人数占比","","2019","摩洛哥","东地中海区域","男性","","81.1774884","无数据","无数据","",
"非传染性疾病所致总死亡人数占比","","2019","摩洛哥","东地中海区域","女性","","87.3201177","无数据","无数据","",
"非传染性疾病所致总死亡人数占比","","2019","莫桑比克","非洲区域","总计","","36.1641672","无数据","无数据","",
"非传染性疾病所致总死亡人数占比","","2019","莫桑比克","非洲区域","男性","","35.529493","无数据","无数据","",
"非传染性疾病所致总死亡人数占比","","2019","莫桑比克","非洲区域","女性","","36.9112152","无数据","无数据","",
"非传染性疾病所致总死亡人数占比","","2019","墨西哥","美洲区域","总计","","80.4103092","无数据","无数据","",
"非传染性疾病所致总死亡人数占比","","2019","墨西哥","美洲区域","男性","","75.6219516","无数据","无数据","",
"非传染性疾病所致总死亡人数占比","","2019","墨西哥","美洲区域","女性","","86.4134904","无数据","无数据","",
"非传染性疾病所致总死亡人数占比","","2019","纳米比亚","非洲区域","总计","","43.0371729","无数据","无数据","",
"非传染性疾病所致总死亡人数占比","","2019","纳米比亚","非洲区域","男性","","40.1554183","无数据","无数据","",
"非传染性疾病所致总死亡人数占比","","2019","纳米比亚","非洲区域","女性","","46.5665232","无数据","无数据","",
"非传染性疾病所致总死亡人数占比","","2019","南非","非洲区域","总计","","51.3300566","无数据","无数据","",
"非传染性疾病所致总死亡人数占比","","2019","南非","非洲区域","男性","","46.8720515","无数据","无数据","",
"非传染性疾病所致总死亡人数占比","","2019","南非","非洲区域","女性","","56.6406745","无数据","无数据","",
"非传染性疾病所致总死亡人数占比","","2019","南苏丹","非洲区域","总计","","27.9405169","无数据","无数据","",
"非传染性疾病所致总死亡人数占比","","2019","南苏丹","非洲区域","男性","","26.6297812","无数据","无数据","",
"非传染性疾病所致总死亡人数占比","","2019","南苏丹","非洲区域","女性","","29.4691046","无数据","无数据","",
"非传染性疾病所致总死亡人数占比","","2019","尼泊尔","东南亚区域","总计","","66.4573217","无数据","无数据","",
"非传染性疾病所致总死亡人数占比","","2019","尼泊尔","东南亚区域","男性","","63.7644598","无数据","无数据","",
"非传染性疾病所致总死亡人数占比","","2019","尼泊尔","东南亚区域","女性","","69.4481986","无数据","无数据","",
"非传染性疾病所致总死亡人数占比","","2019","尼加拉瓜","美洲区域","总计","","81.6398959","无数据","无数据","",
"非传染性疾病所致总死亡人数占比","","2019","尼加拉瓜","美洲区域","男性","","77.8818021","无数据","无数据","",
"非传染性疾病所致总死亡人数占比","","2019","尼加拉瓜","美洲区域","女性","","86.2143186","无数据","无数据","",
"非传染性疾病所致总死亡人数占比","","2019","尼日尔","非洲区域","总计","","30.3541426","无数据","无数据","",
"非传染性疾病所致总死亡人数占比","","2019","尼日尔","非洲区域","男性","","29.2175278","无数据","无数据","",
"非传染性疾病所致总死亡人数占比","","2019","尼日尔","非洲区域","女性","","31.6397866","无数据","无数据","",
"非传染性疾病所致总死亡人数占比","","2019","尼日利亚","非洲区域","总计","","27.1317098","无数据","无数据","",
"非传染性疾病所致总死亡人数占比","","2019","尼日利亚","非洲区域","男性","","25.7200282","无数据","无数据","",
"非传染性疾病所致总死亡人数占比","","2019","尼日利亚","非洲区域","女性","","28.7729474","无数据","无数据","",
"非传染性疾病所致总死亡人数占比","","2019","挪威","欧洲区域","总计","","86.7221299","无数据","无数据","",
"非传染性疾病所致总死亡人数占比","","2019","挪威","欧洲区域","男性","","86.4010947","无数据","无数据","",
"非传染性疾病所致总死亡人数占比","","2019","挪威","欧洲区域","女性","","87.0314872","无数据","无数据","",
"非传染性疾病所致总死亡人数占比","","2019","葡萄牙","欧洲区域","总计","","86.6892779","无数据","无数据","",
"非传染性疾病所致总死亡人数占比","","2019","葡萄牙","欧洲区域","男性","","85.7558145","无数据","无数据","",
"非传染性疾病所致总死亡人数占比","","2019","葡萄牙","欧洲区域","女性","","87.6496234","无数据","无数据","",
"非传染性疾病所致总死亡人数占比","","2019","日本","西太平洋区域","总计","","84.7905248","无数据","无数据","",
"非传染性疾病所致总死亡人数占比","","2019","日本","西太平洋区域","男性","","83.9676448","无数据","无数据","",
"非传染性疾病所致总死亡人数占比","","2019","日本","西太平洋区域","女性","","85.6656586","无数据","无数据","",
"非传染性疾病所致总死亡人数占比","","2019","瑞典","欧洲区域","总计","","89.0470759","无数据","无数据","",
"非传染性疾病所致总死亡人数占比","","2019","瑞典","欧洲区域","男性","","88.0095169","无数据","无数据","",
"非传染性疾病所致总死亡人数占比","","2019","瑞典","欧洲区域","女性","","90.0559375","无数据","无数据","",
"非传染性疾病所致总死亡人数占比","","2019","瑞士","欧洲区域","总计","","89.5529244","无数据","无数据","",
"非传染性疾病所致总死亡人数占比","","2019","瑞士","欧洲区域","男性","","88.7674538","无数据","无数据","",
"非传染性疾病所致总死亡人数占比","","2019","瑞士","欧洲区域","女性","","90.2950149","无数据","无数据","",
"非传染性疾病所致总死亡人数占比","","2019","萨尔瓦多","美洲区域","总计","","65.1075875","无数据","无数据","",
"非传染性疾病所致总死亡人数占比","","2019","萨尔瓦多","美洲区域","男性","","61.1589529","无数据","无数据","",
"非传染性疾病所致总死亡人数占比","","2019","萨尔瓦多","美洲区域","女性","","70.2937611","无数据","无数据","",
"非传染性疾病所致总死亡人数占比","","2019","萨摩亚","西太平洋区域","总计","","81.7513762","无数据","无数据","",
"非传染性疾病所致总死亡人数占比","","2019","萨摩亚","西太平洋区域","男性","","79.3330451","无数据","无数据","",
"非传染性疾病所致总死亡人数占比","","2019","萨摩亚","西太平洋区域","女性","","84.3129468","无数据","无数据","",
"非传染性疾病所致总死亡人数占比","","2019","塞尔维亚","欧洲区域","总计","","94.9158842","无数据","无数据","",
"非传染性疾病所致总死亡人数占比","","2019","塞尔维亚","欧洲区域","男性","","93.6166855","无数据","无数据","",
"非传染性疾病所致总死亡人数占比","","2019","塞尔维亚","欧洲区域","女性","","96.2391418","无数据","无数据","",
"非传染性疾病所致总死亡人数占比","","2019","塞拉利昂","非洲区域","总计","","34.0743982","无数据","无数据","",
"非传染性疾病所致总死亡人数占比","","2019","塞拉利昂","非洲区域","男性","","30.4199824","无数据","无数据","",
"非传染性疾病所致总死亡人数占比","","2019","塞拉利昂","非洲区域","女性","","37.8861574","无数据","无数据","",
"非传染性疾病所致总死亡人数占比","","2019","塞内加尔","非洲区域","总计","","44.9103408","无数据","无数据","",
"非传染性疾病所致总死亡人数占比","","2019","塞内加尔","非洲区域","男性","","40.3071047","无数据","无数据","",
"非传染性疾病所致总死亡人数占比","","2019","塞内加尔","非洲区域","女性","","49.7428173","无数据","无数据","",
"非传染性疾病所致总死亡人数占比","","2019","塞浦路斯","欧洲区域","总计","","89.8616486","无数据","无数据","",
